item_id,knowledge_code
8353,"[46, 59]"
8354,"[46, 59]"
8355,"[46, 59]"
8356,"[46, 59]"
8357,"[46, 59]"
8358,"[46, 59]"
8359,"[46, 46, 46, 59, 59, 59]"
8360,"[46, 46, 59, 59]"
8361,"[46, 59]"
8362,"[46, 59]"
8363,"[46, 59]"
8364,"[46, 59]"
8365,"[46, 56]"
8366,"[46, 59]"
8367,"[46, 59]"
8368,"[46, 59]"
8369,"[46, 59]"
8370,"[46, 59]"
8371,"[46, 59]"
8372,"[46, 59]"
8373,"[46, 59]"
8374,"[46, 56]"
8375,"[46, 59]"
8376,"[46, 59]"
8377,"[46, 59]"
8378,"[46, 59]"
8379,"[46, 59]"
8380,"[46, 59]"
8381,"[46, 59]"
8382,"[46, 59]"
8383,"[46, 59]"
8384,"[46, 59]"
8385,"[46, 59]"
8386,"[46, 59]"
8387,"[46, 59]"
8388,"[46, 59]"
8389,"[46, 59]"
8390,"[46, 59]"
8391,"[46, 59]"
8392,"[46, 59]"
8393,"[46, 59]"
8394,"[46, 59]"
8395,"[46, 59]"
8396,"[46, 46, 59, 59]"
8397,"[46, 59]"
8398,"[46, 59]"
8399,"[46, 59]"
8400,"[46, 59]"
8401,"[46, 59]"
8402,"[46, 59]"
8403,"[46, 59]"
8404,"[46, 59]"
8405,"[46, 59]"
8406,"[46, 59]"
8407,"[46, 59]"
8408,"[46, 59]"
8409,"[46, 59]"
8410,"[46, 59]"
8411,"[46, 59]"
8412,"[46, 59]"
8413,"[46, 59]"
8414,"[46, 59]"
8415,"[46, 59]"
8416,"[46, 59]"
8417,"[46, 59]"
8418,"[46, 59]"
8419,"[46, 59]"
8420,"[46, 59]"
8421,"[46, 59]"
8422,"[46, 59]"
8423,"[46, 59]"
8424,"[46, 59]"
8425,"[46, 59]"
8426,"[46, 59]"
8427,"[46, 59]"
8428,"[46, 59]"
8429,"[46, 59]"
8430,"[46, 59]"
8431,"[46, 59]"
8432,"[46, 59]"
8433,"[46, 59]"
8434,"[46, 59]"
8435,"[46, 59]"
8436,"[46, 59]"
8437,"[46, 59]"
8438,"[46, 59]"
8439,"[46, 59]"
8440,"[46, 59]"
8441,"[46, 59]"
8442,"[46, 59]"
8443,"[46, 59]"
8444,"[46, 59]"
8445,"[46, 59]"
8446,"[46, 59]"
8447,"[46, 59]"
8448,"[46, 59]"
8449,"[46, 59]"
8450,"[46, 59]"
8451,"[46, 59]"
8452,"[46, 59]"
8453,"[46, 59]"
8454,"[46, 59]"
8455,"[46, 59]"
8456,"[46, 59]"
8457,"[46, 59]"
8458,"[46, 59]"
8459,"[46, 59]"
8460,"[46, 59]"
8461,"[46, 59]"
8462,"[46, 59]"
8463,"[46, 59]"
8464,"[46, 56]"
8465,"[46, 59]"
8466,"[46, 59]"
8467,"[46, 59]"
8468,"[46, 59]"
8469,"[46, 59]"
8470,"[46, 59]"
8471,"[46, 59]"
8472,"[46, 59]"
8473,"[46, 59]"
8474,"[46, 59]"
8475,"[46, 59]"
8476,"[46, 59]"
8477,"[46, 59]"
8478,"[46, 59]"
8479,"[46, 59]"
8480,"[46, 59]"
8481,"[46, 59]"
8482,[47]
8483,[47]
8484,[47]
8485,[47]
8486,[47]
8487,[47]
8488,[47]
8489,[47]
8490,[47]
8491,[47]
8492,[47]
8493,[47]
8494,[47]
8495,[47]
8496,[47]
8497,[47]
8498,[47]
8499,[47]
8500,[47]
8501,[47]
8502,[47]
8503,[47]
8504,[47]
8505,[47]
8506,[47]
8507,[47]
8508,[47]
8509,[47]
8510,[47]
8511,[47]
8512,[47]
8513,[47]
8514,[47]
8515,[47]
8516,[47]
8517,[47]
8518,[47]
8519,[47]
8520,[47]
8521,[47]
8522,[47]
8523,[47]
8524,[47]
8525,[47]
8526,[47]
8527,[47]
8528,[47]
8529,[47]
8530,[47]
8531,[47]
8532,[47]
8533,[47]
8534,[47]
8535,[47]
8536,[47]
8537,[47]
8538,[47]
8539,[47]
8540,[47]
8541,[47]
8542,[47]
8543,[47]
8544,[47]
8545,[47]
8546,[47]
8547,[47]
8548,[47]
8549,[47]
8550,[47]
8551,[47]
8552,[47]
8553,[47]
8554,[47]
8555,[47]
8556,[47]
8557,[47]
8558,[47]
8559,[47]
8560,[47]
8561,[47]
8562,[47]
8563,[47]
8564,[47]
8565,[47]
8566,[47]
8567,[47]
8568,[47]
8569,[47]
8570,[47]
8571,[47]
8572,[47]
8573,[47]
8574,[47]
8575,[47]
8576,[47]
8577,[47]
8578,[47]
8579,[47]
8580,[47]
8581,[47]
8582,[47]
8583,[47]
8584,[47]
8585,[47]
8586,[47]
8587,[47]
8588,[47]
8589,[47]
8590,[47]
8591,[47]
8592,[47]
8593,[47]
8594,[47]
8595,[47]
8596,[47]
8597,[47]
8598,[47]
8599,[47]
8600,[47]
8601,[47]
8602,[47]
8603,[47]
8604,[47]
8605,[47]
8606,[47]
8607,[47]
8608,[47]
8609,[47]
8610,[47]
8611,[47]
8612,[47]
8613,[47]
8614,[47]
8615,[47]
8616,[47]
8617,[47]
8618,[47]
8619,[47]
8620,[47]
8621,[47]
8622,[47]
8623,[47]
8624,[47]
8625,[48]
8626,[48]
8627,[48]
8628,[48]
8629,[48]
8630,[48]
8631,[48]
8632,[48]
8633,[48]
8634,[48]
8635,[48]
8636,[48]
8637,[48]
8638,[48]
8639,[48]
8640,[48]
8641,[48]
8642,[48]
8643,[48]
8644,[48]
8645,[48]
8646,[48]
8647,[48]
8648,[48]
8649,[48]
8650,[48]
8651,[48]
8652,[48]
8653,[48]
8654,[48]
8655,[48]
8656,[48]
8657,[48]
8658,[48]
8659,[48]
8660,[48]
8661,[48]
8662,[48]
8663,[48]
8664,[48]
8665,[48]
8666,[48]
8667,[48]
8668,[48]
8669,[48]
8670,[48]
8671,[48]
8672,[48]
8673,[48]
8674,[48]
8675,[48]
8676,[48]
8677,[48]
8678,[48]
8679,[48]
8680,[48]
8681,[48]
8682,[48]
8683,[48]
8684,[48]
8685,[48]
8686,[48]
8687,[48]
8688,[48]
8689,[48]
8690,[48]
8691,[48]
8692,[48]
8693,[48]
8694,[48]
8695,[48]
8696,[48]
8697,[48]
8698,[48]
8699,[48]
8700,[48]
8701,[48]
8702,[48]
8703,[48]
8704,[48]
8705,[48]
8706,[48]
8707,[48]
8708,[48]
8709,[48]
8710,[48]
8711,[48]
8712,[48]
8713,[48]
8714,[48]
8715,[48]
8716,[48]
8717,[48]
8718,[48]
8719,[48]
8720,[48]
8721,[48]
8722,[48]
8723,[48]
8724,[48]
8725,[48]
8726,[48]
8727,[48]
8728,[48]
8729,[48]
8730,[48]
8731,[48]
8732,[48]
8733,[48]
8734,[48]
8735,[48]
8736,[48]
8737,[48]
8738,[48]
8739,[48]
8740,[48]
8741,[48]
8742,[48]
8743,[48]
8744,[48]
8745,[48]
8746,[48]
8747,[48]
8748,[48]
8749,[48]
8750,[48]
8751,[48]
8752,[48]
8753,[48]
8754,[48]
8755,[48]
8756,[48]
8757,[48]
8758,[48]
8759,[48]
8760,[48]
8761,[48]
8762,[48]
8763,[48]
8764,[48]
8765,[48]
8766,[48]
8767,[48]
8768,[48]
8769,[48]
8770,[48]
8771,[48]
8772,[48]
8773,[48]
8774,[48]
8775,[49]
8776,[49]
8777,[49]
8778,[49]
8779,[49]
8780,[49]
8781,[49]
8782,[49]
8783,[49]
8784,[49]
8785,[49]
8786,[49]
8787,[49]
8788,[49]
8789,[49]
8790,[49]
8791,[49]
8792,[49]
8793,[49]
8794,[49]
8795,[49]
8796,[49]
8797,[49]
8798,[49]
8799,[49]
8800,[49]
8801,[49]
8802,[49]
8803,[49]
8804,[49]
8805,[49]
8806,[49]
8807,[49]
8808,[49]
8809,[49]
8810,[49]
8811,[49]
8812,[49]
8813,[49]
8814,[49]
8815,[49]
8816,[49]
8817,[49]
8818,[49]
8819,[49]
8820,[49]
8821,[49]
8822,[49]
8823,[49]
8824,[49]
8825,[49]
8826,[49]
8827,[49]
8828,[49]
8829,[49]
8830,[49]
8831,[49]
8832,[49]
8833,[49]
8834,[49]
8835,[49]
8836,[49]
8837,[49]
8838,[49]
8839,[49]
8840,[49]
8841,[49]
8842,[49]
8843,[49]
8844,[49]
8845,[49]
8846,[49]
8847,[49]
8848,[49]
8849,[49]
8850,[49]
8851,[49]
8852,[49]
8853,[49]
8854,[49]
8855,[49]
8856,[49]
8857,[49]
8858,[49]
8859,[49]
8860,[49]
8861,[49]
8862,[49]
8863,[49]
8864,[49]
8865,[49]
8866,[49]
8867,[49]
8868,[49]
8869,[49]
8870,[49]
8871,[49]
8872,[49]
8873,[49]
8874,[49]
8875,[49]
8876,[49]
8877,[49]
8878,[49]
8879,[49]
8880,[49]
8881,[49]
8882,[49]
8883,[49]
8884,[49]
8885,[49]
8886,[49]
8887,[49]
8888,[49]
8889,[49]
8890,[49]
8891,[49]
8892,[49]
8893,[49]
8894,[49]
8895,[49]
8896,[49]
8897,[49]
8898,[49]
8899,[49]
8900,[49]
8901,[49]
8902,[49]
8903,[49]
8904,[49]
8905,[49]
8906,[49]
8907,[49]
8908,[49]
8909,[49]
8910,[49]
8911,[49]
8912,[49]
8913,[49]
8914,[49]
8915,[49]
8916,[49]
8917,[49]
8918,[49]
8919,[49]
8920,[49]
8921,[49]
8922,[49]
8923,[49]
8924,[49]
8925,[49]
8926,[49]
8927,[49]
8928,[49]
8929,[49]
8930,[49]
8931,[49]
8932,[49]
8933,[49]
8934,[49]
8935,[49]
8936,[49]
8937,[49]
8938,[49]
8939,[49]
8940,[49]
8941,[49]
8942,[49]
8943,[49]
8944,[49]
8945,[49]
8946,[49]
8947,[49]
8948,[49]
8949,[49]
8950,[49]
8951,[49]
8952,[49]
8953,[49]
8954,[49]
8955,[49]
8956,[49]
8957,[49]
8958,[49]
8959,[49]
8960,[49]
8961,[49]
8962,[49]
8963,[49]
8964,[49]
8965,[49]
8966,[49]
8967,[49]
8968,[49]
8969,[49]
8970,[49]
8971,[49]
8972,[49]
8973,[49]
8974,[49]
8975,[49]
8976,[49]
8977,[49]
8978,[49]
8979,[49]
8980,[49]
8981,[49]
8982,[49]
8983,[49]
8984,[49]
8985,[49]
8986,[49]
8987,[49]
8988,[49]
8989,[49]
8990,[49]
8991,[49]
8992,[49]
8993,[49]
8994,[49]
8995,[49]
8996,[49]
8997,[49]
8998,[49]
8999,[49]
9000,[49]
9001,[49]
9002,[49]
9003,[49]
9004,[49]
9005,[49]
9006,[49]
9007,[49]
9008,[49]
9009,[49]
9010,[49]
9011,[49]
9012,[49]
9013,[49]
9014,[49]
9015,[49]
9016,[49]
9017,[49]
9018,[49]
9019,[49]
9020,[49]
9021,[49]
9022,[49]
9023,[49]
9024,[49]
9025,[49]
9026,[49]
9027,[49]
9028,[49]
9029,[49]
9030,[49]
9031,[49]
9032,[49]
9033,[49]
9034,[49]
9035,[49]
9036,[49]
9037,[49]
9038,[49]
9039,[49]
9040,[49]
9041,[49]
9042,[49]
9043,[49]
9044,[49]
9045,[49]
9046,[49]
9047,[49]
9048,[49]
9049,[49]
9050,[49]
9051,[49]
9052,[49]
9053,[49]
9054,[49]
9055,[49]
9056,[49]
9057,[49]
9058,[49]
9059,[49]
9060,[49]
9061,[49]
9062,[49]
9063,[49]
9064,[49]
9065,[49]
9066,[49]
9067,[49]
9068,[49]
9069,[49]
9070,[49]
9071,[49]
9072,[49]
9073,[49]
9074,[49]
9075,[49]
9076,[49]
9077,[49]
9078,[49]
9079,[49]
9080,[49]
9081,[49]
9082,[49]
9083,[49]
9085,[49]
9086,[49]
9087,[49]
9088,[49]
9089,[50]
9090,[50]
9091,[50]
9092,[50]
9093,[50]
9094,[50]
9095,[50]
9096,[50]
9097,[50]
9098,[50]
9099,[50]
9100,[50]
9101,[50]
9102,[50]
9103,[50]
9104,[50]
9105,[50]
9106,[50]
9107,[50]
9108,[50]
9109,[50]
9110,[50]
9111,[50]
9112,[50]
9113,[50]
9114,[50]
9115,[50]
9116,[50]
9117,[50]
9118,[50]
9119,[50]
9120,[50]
9121,[50]
9122,[50]
9123,[50]
9124,[50]
9125,[50]
9126,[50]
9127,[50]
9128,[50]
9129,[50]
9130,[50]
9131,[50]
9132,[50]
9133,[50]
9134,[50]
9135,[50]
9136,[50]
9137,[50]
9138,[50]
9139,[50]
9140,[50]
9141,[50]
9142,[50]
9143,[50]
9144,[50]
9145,[50]
9146,[50]
9147,[50]
9148,[50]
9149,[50]
9150,[50]
9151,[50]
9152,[50]
9153,[50]
9154,[50]
9155,[50]
9156,[50]
9157,[50]
9158,[50]
9159,[50]
9160,[50]
9161,[50]
9162,[50]
9163,[50]
9164,[50]
9165,[50]
9166,[50]
9167,[50]
9168,[50]
9169,[50]
9170,[50]
9171,[50]
9172,[50]
9173,[50]
9174,[50]
9175,[50]
9176,[50]
9177,[50]
9178,[50]
9179,[50]
9180,[50]
9181,[50]
9182,[50]
9183,[50]
9184,[50]
9185,[50]
9186,[50]
9187,[50]
9188,[50]
9189,[50]
9190,[50]
9191,[50]
9192,[50]
9193,[50]
9194,[50]
9195,[50]
9196,[50]
9197,[50]
9198,[50]
9199,[50]
9200,[50]
9201,[50]
9202,[50]
9203,[50]
9204,[50]
9205,[50]
9206,[50]
9207,[50]
9208,[50]
9209,[50]
9210,[50]
9211,[50]
9212,[50]
9213,[50]
9214,[50]
9215,[50]
9216,[50]
9217,[50]
9218,[50]
9219,[50]
9220,[50]
9221,[50]
9222,[50]
9223,[50]
9224,[50]
9225,[50]
9226,[50]
9227,[50]
9228,[50]
9229,[50]
9230,[50]
9231,[50]
9232,[50]
9233,[50]
9234,[50]
9235,[50]
9236,[50]
9237,[50]
9238,[50]
9239,[50]
9240,[50]
9241,[50]
9242,[50]
9243,[50]
9244,[50]
9245,[50]
9246,[50]
9247,[50]
9248,[50]
9249,[50]
9250,[50]
9251,[50]
9252,[50]
9253,[50]
9254,[50]
9255,[50]
9256,[50]
9257,[50]
9258,[50]
9259,[50]
9260,[50]
9261,[50]
9262,[50]
9263,[50]
9264,[50]
9265,[50]
9266,[50]
9267,[50]
9268,[50]
9269,[50]
9270,[50]
9271,[50]
9272,[50]
9273,[50]
9274,"[50, 50]"
9275,[50]
9276,[50]
9277,[50]
9278,[50]
9279,[50]
9280,[50]
9281,[50]
9282,[50]
9283,[50]
9284,[50]
9285,[50]
9286,[50]
9287,[50]
9288,[50]
9289,[50]
9290,[50]
9291,[50]
9292,[50]
9293,[50]
9294,[50]
9295,[50]
9296,[50]
9297,[50]
9298,[50]
9299,[50]
9300,[50]
9301,[50]
9302,[50]
9303,[50]
9304,[50]
9305,[50]
9306,[50]
9307,[50]
9308,[50]
9309,[50]
9310,[50]
9311,[50]
9312,[50]
9313,[50]
9314,[50]
9315,[50]
9316,[50]
9317,[50]
9318,[50]
9319,[50]
9320,[50]
9321,[50]
9322,[50]
9323,[50]
9324,[50]
9325,[50]
9326,[50]
9327,[50]
9328,[50]
9329,[50]
9330,[50]
9331,[50]
9332,[50]
9333,[50]
9334,[50]
9335,[50]
9336,[50]
9337,[50]
9338,[50]
9339,[50]
9340,[50]
9341,[50]
9342,[50]
9343,[50]
9344,[50]
9345,[50]
9346,[50]
9347,[50]
9348,[50]
9349,[50]
9350,[50]
9351,[50]
9352,[50]
9353,[50]
9354,[50]
9355,[50]
9356,[50]
9357,[50]
9358,[50]
9359,[50]
9360,[50]
9361,[50]
9362,[50]
9363,[50]
9364,[50]
9365,[50]
9366,[50]
9367,[50]
9368,[50]
9369,[50]
9370,[50]
9371,[50]
9372,[50]
9373,[50]
9374,[50]
9375,[50]
9376,[50]
9377,[50]
9378,[50]
9379,[50]
9380,[50]
9381,[50]
9382,[50]
9383,[50]
9384,[50]
9385,[50]
9386,[50]
9387,[50]
9388,[50]
9389,[50]
9390,[50]
9391,[50]
9392,[50]
9393,[50]
9394,[50]
9395,[50]
9396,[50]
9397,[50]
9398,[50]
9399,[50]
9400,[50]
9401,[50]
9402,[50]
9403,[50]
9404,[50]
9405,[50]
9406,[50]
9407,[50]
9408,[50]
9409,[50]
9410,[50]
9411,[50]
9412,[50]
9413,[50]
9414,[50]
9415,[50]
9416,[50]
9417,[50]
9418,[50]
9419,[50]
9420,[50]
9421,[50]
9422,[50]
9423,[50]
9424,[50]
9425,[50]
9426,[50]
9427,[50]
9428,[50]
9429,[50]
9430,[50]
9431,[50]
9432,[50]
9433,[50]
9434,[50]
9435,[50]
9436,[50]
9437,[50]
9438,[50]
9439,[50]
9440,[50]
9441,[50]
9442,[50]
9443,[50]
9444,[50]
9445,[50]
9446,[50]
9447,[50]
9448,[50]
9449,[50]
9450,[50]
9451,[50]
9452,[50]
9453,[50]
9454,[50]
9455,[50]
9456,[50]
9457,[50]
9458,[50]
9459,[50]
9460,[50]
9461,[50]
9462,[50]
9463,[50]
9464,[50]
9465,[50]
9466,[50]
9467,[50]
9468,[50]
9469,[50]
9470,[50]
9471,[50]
9472,[50]
9473,[50]
9474,[50]
9475,[50]
9476,[50]
9477,[50]
9478,[50]
9479,[50]
9480,[50]
9481,[50]
9482,[50]
9483,[50]
9484,[50]
9485,[50]
9486,[50]
9487,[50]
9488,[50]
9489,[50]
9490,[50]
9491,[50]
9492,[50]
9493,[50]
9494,[50]
9495,[50]
9496,[50]
9497,[50]
9498,[50]
9499,[50]
9500,[50]
9501,[50]
9502,[50]
9503,[50]
9504,[50]
9505,[50]
9506,[50]
9507,[50]
9508,[50]
9509,[50]
9510,[50]
9511,[50]
9512,[50]
9513,[50]
9514,[50]
9515,[50]
9516,[50]
9517,[50]
9518,[50]
9519,[50]
9520,[50]
9521,[50]
9522,[50]
9523,[50]
9524,[50]
9525,[50]
9526,[50]
9527,[50]
9528,[50]
9529,[50]
9530,[50]
9531,[50]
9532,[50]
9533,[50]
9534,[50]
9535,[50]
9536,[50]
9537,[50]
9538,[50]
9539,[50]
9541,[51]
9542,[51]
9543,[51]
9544,[51]
9545,[51]
9546,[51]
9547,[51]
9548,[51]
9549,[51]
9550,[51]
9551,[51]
9552,[51]
9553,[51]
9554,[51]
9555,[51]
9556,[51]
9557,[51]
9558,[51]
9559,[51]
9560,[51]
9561,[51]
9562,[51]
9563,[51]
9564,[51]
9565,[51]
9566,[51]
9567,[51]
9568,[51]
9569,[51]
9570,[51]
9571,[51]
9572,[51]
9573,[51]
9574,[51]
9575,[51]
9576,[51]
9577,[51]
9578,[51]
9579,[51]
9580,[51]
9581,[51]
9582,[51]
9583,[51]
9584,[51]
9585,[51]
9586,[51]
9587,[51]
9588,[51]
9589,[51]
9590,[51]
9591,[51]
9592,[51]
9593,[51]
9594,[51]
9595,[51]
9596,[51]
9597,[51]
9598,[51]
9599,[51]
9600,[51]
9601,[51]
9602,[51]
9603,[51]
9604,[51]
9605,[51]
9606,[51]
9607,[51]
9608,[51]
9609,[51]
9610,[51]
9611,[51]
9612,[51]
9613,[51]
9614,[51]
9615,[51]
9616,[51]
9617,[51]
9618,[51]
9619,[51]
9620,[51]
9621,[51]
9622,[51]
9623,[51]
9624,[51]
9625,[51]
9626,[51]
9627,[51]
9628,[51]
9629,[51]
9630,[51]
9631,[51]
9632,[51]
9633,[51]
9634,[51]
9635,[51]
9636,[52]
9637,[52]
9638,[52]
9639,[52]
9640,[52]
9641,[52]
9642,[52]
9643,[52]
9644,[52]
9645,[52]
9646,[52]
9647,[52]
9648,[52]
9649,[52]
9650,[52]
9651,[52]
9652,[52]
9653,[52]
9654,[52]
9655,[52]
9656,[52]
9657,[52]
9658,[52]
9659,[52]
9660,[52]
9661,[52]
9662,[52]
9663,[52]
9664,[52]
9665,[52]
9666,[52]
9667,[52]
9668,[52]
9669,[52]
9670,[52]
9671,[52]
9672,[52]
9673,[52]
9674,[52]
9675,[52]
9676,[52]
9677,[52]
9678,[52]
9679,[52]
9680,[52]
9681,[52]
9682,[52]
9683,[52]
9684,[52]
9685,[52]
9686,[52]
9687,[52]
9688,[52]
9689,[52]
9690,[52]
9691,[52]
9692,[52]
9693,[52]
9694,[52]
9695,[52]
9696,[52]
9697,[52]
9698,[52]
9699,[52]
9700,[52]
9701,[52]
9702,[52]
9703,[52]
9704,[52]
9705,[52]
9706,[52]
9707,[52]
9708,[52]
9709,[52]
9710,[52]
9711,[52]
9712,[52]
9713,[52]
9714,[52]
9715,[52]
9716,[52]
9717,[52]
9718,[52]
9719,[52]
9720,[52]
9721,[52]
9722,[52]
9723,[52]
9724,[52]
9725,[52]
9726,[52]
9727,[52]
9728,[52]
9729,[52]
9730,[52]
9731,[52]
9732,[52]
9733,[52]
9734,[52]
9735,[52]
9736,[52]
9737,[52]
9738,[52]
9739,[52]
9740,[52]
9741,[52]
9742,[52]
9743,[52]
9744,[52]
9745,[52]
9746,[52]
9747,[52]
9748,[52]
9749,[52]
9750,[52]
9751,[52]
9752,[52]
9753,[52]
9754,[52]
9755,[52]
9756,[52]
9757,[52]
9758,[52]
9759,[52]
9760,[52]
9761,[52]
9762,[52]
9763,[52]
9764,[52]
9765,[52]
9766,[52]
9767,[52]
9768,[52]
9769,[52]
9770,[52]
9771,[52]
9772,[52]
9773,[52]
9774,[52]
9775,[52]
9776,[52]
9777,[52]
9778,[52]
9779,[52]
9780,[52]
9781,[52]
9782,[52]
9783,[52]
9784,[52]
9785,[52]
9786,[52]
9787,[52]
9788,[52]
9789,[52]
9790,[52]
9791,[52]
9792,[52]
9793,[52]
9794,[52]
9795,[52]
9796,[52]
9797,[52]
9798,[52]
9799,[52]
9800,[52]
9801,[52]
9802,[52]
9803,[52]
9804,[52]
9805,[52]
9806,[52]
9807,[52]
9808,[52]
9809,[52]
9810,[52]
9811,[52]
9812,[52]
9813,[52]
9814,[52]
9815,[52]
9816,[52]
9817,[52]
9818,[52]
9819,[52]
9820,[52]
9821,[52]
9822,[52]
9823,[52]
9824,[52]
9825,[52]
9826,[52]
9827,[52]
9828,[52]
9829,[52]
9830,[52]
9831,[52]
9832,[52]
9833,[52]
9834,[52]
9836,[53]
9837,[53]
9838,[53]
9839,[53]
9840,[53]
9841,[53]
9842,[53]
9843,[53]
9844,[53]
9845,[53]
9846,[53]
9847,[53]
9848,[53]
9849,[53]
9850,[53]
9851,[53]
9852,[53]
9853,[53]
9854,[53]
9855,[53]
9856,[53]
9857,[53]
9858,[53]
9859,[53]
9860,[53]
9861,[53]
9862,[53]
9863,[53]
9864,[53]
9865,[53]
9866,[53]
9867,[53]
9868,[53]
9869,[53]
9870,[53]
9871,[53]
9872,[53]
9873,[53]
9874,[53]
9875,[53]
9876,[53]
9877,[53]
9878,[53]
9879,[53]
9880,[53]
9881,[53]
9882,[53]
9883,[53]
9884,[53]
9885,[53]
9886,[53]
9887,[53]
9888,[53]
9889,[53]
9890,[53]
9891,[53]
9892,[53]
9893,[53]
9894,[53]
9895,[53]
9896,[53]
9897,[53]
9898,[53]
9899,[53]
9900,[53]
9901,[53]
9902,[53]
9903,[53]
9904,[53]
9905,[53]
9906,[53]
9907,[53]
9908,[53]
9909,[53]
9910,[53]
9911,[53]
9912,[53]
9913,[53]
9914,[53]
9915,[53]
9916,[53]
9917,[53]
9918,[53]
9919,[53]
9920,[53]
9921,[53]
9924,[53]
9926,[53]
9927,[53]
9928,[53]
9929,[53]
9931,[53]
9933,[53]
9934,[53]
9935,[53]
9936,[53]
9939,[53]
9942,[53]
9943,[53]
9944,[53]
9945,[53]
9946,[53]
9947,[53]
9948,[53]
9949,[53]
9950,[53]
9951,[53]
9952,[53]
9953,[53]
9954,[53]
9955,[53]
9956,[53]
9957,[53]
9958,[53]
9959,[53]
9960,[53]
9961,[53]
9962,[53]
9963,[53]
9964,[53]
9965,[53]
9966,[53]
9967,[53]
9968,[53]
9969,[53]
9970,[53]
9971,[53]
9972,[53]
9973,[53]
9974,[53]
9975,[53]
9976,[53]
9977,[53]
9978,[53]
9980,[53]
9981,[53]
9982,[53]
9983,[53]
9984,[53]
9985,[53]
9986,[53]
9987,[53]
9988,[53]
9989,[53]
9990,[53]
9991,[54]
9992,[54]
9993,[54]
9994,[54]
9995,[54]
9996,[54]
9997,[54]
9998,[54]
9999,[54]
10000,[54]
10001,[54]
10002,[54]
10003,[54]
10004,[54]
10005,[54]
10006,[54]
10007,[54]
10008,[54]
10009,[54]
10010,[54]
10011,[54]
10012,[54]
10013,[54]
10014,[54]
10015,[54]
10016,[54]
10017,[54]
10018,[54]
10019,[54]
10020,[54]
10021,[54]
10022,[54]
10023,[54]
10024,[54]
10025,[54]
10026,[54]
10027,[54]
10028,[54]
10029,[54]
10030,[54]
10031,[54]
10032,[54]
10033,[54]
10034,[54]
10035,[54]
10036,[54]
10037,[54]
10038,[54]
10039,[54]
10040,[54]
10041,[54]
10042,[54]
10043,[54]
10044,[54]
10045,[54]
10046,[54]
10047,[54]
10048,[54]
10049,[54]
10050,[54]
10051,[54]
10052,[54]
10053,[54]
10054,[54]
10055,[54]
10056,[54]
10057,[54]
10058,[54]
10059,[54]
10060,[54]
10061,[54]
10062,[54]
10063,[54]
10064,[54]
10065,[54]
10066,[54]
10067,[54]
10068,[54]
10069,[54]
10070,"[54, 54]"
10071,[54]
10072,[54]
10073,[54]
10074,[54]
10075,[54]
10076,[54]
10077,[54]
10078,[54]
10079,[54]
10080,[54]
10081,[54]
10082,[54]
10083,[54]
10084,[54]
10085,[54]
10086,[54]
10087,[54]
10088,[54]
10089,[54]
10090,[54]
10091,[54]
10092,[54]
10093,[54]
10094,[54]
10095,[54]
10096,[54]
10097,[54]
10098,[54]
10099,[54]
10100,[54]
10101,[54]
10102,[54]
10103,[54]
10104,[54]
10105,[54]
10106,[54]
10107,[54]
10108,[54]
10109,[54]
10110,[54]
10111,[54]
10112,[54]
10113,[55]
10114,[55]
10115,[55]
10116,[55]
10117,[55]
10118,[55]
10119,[55]
10120,[55]
10121,[55]
10122,[55]
10123,[55]
10124,[55]
10125,[55]
10126,[55]
10127,[55]
10128,[55]
10129,[55]
10130,[55]
10131,[55]
10132,[55]
10133,[55]
10134,[55]
10135,[55]
10136,[55]
10137,[55]
10138,[55]
10139,[55]
10140,[55]
10141,[55]
10142,[55]
10143,[55]
10144,[55]
10145,[55]
10146,[55]
10147,[55]
10148,[55]
10149,[55]
10150,[55]
10151,[55]
10152,[55]
10153,[55]
10154,[55]
10155,[55]
10156,[55]
10157,[55]
10158,[55]
10159,[55]
10160,[55]
10161,[55]
10162,[55]
10163,[55]
10164,[55]
10165,[55]
10166,[55]
10167,[55]
10168,[55]
10169,[55]
10170,[55]
10171,[55]
10172,[55]
10173,[55]
10174,[55]
10175,[55]
10176,[55]
10177,[55]
10178,[55]
10179,[55]
10180,[55]
10181,[55]
10182,[55]
10183,[55]
10184,[55]
10185,[55]
10186,[55]
10187,[55]
10188,[55]
10189,[55]
10190,[55]
10191,[55]
10192,[55]
10193,[55]
10194,[55]
10195,[55]
10196,[55]
10197,[55]
10198,[55]
10199,[55]
10200,[55]
10201,[55]
10202,[55]
10203,[55]
10204,[55]
10205,[55]
10206,[55]
10207,[55]
10208,[55]
10209,[55]
10210,[55]
10211,[55]
10212,[55]
10213,[56]
10214,[56]
10215,[56]
10216,[56]
10217,[56]
10218,[56]
10219,[56]
10220,[56]
10221,[56]
10222,[56]
10223,[56]
10224,[56]
10225,[56]
10226,[56]
10227,[56]
10228,[56]
10229,[56]
10230,[56]
10231,[56]
10232,[56]
10233,[56]
10234,[56]
10235,[56]
10236,[56]
10237,[56]
10238,[56]
10239,[56]
10240,[56]
10241,[56]
10242,[56]
10243,[56]
10244,[56]
10245,[56]
10246,[56]
10247,[56]
10248,[56]
10249,[56]
10250,[56]
10251,"[56, 56]"
10252,[56]
10253,[56]
10254,[56]
10255,"[56, 56]"
10256,[56]
10257,[56]
10258,[56]
10259,[56]
10260,[56]
10261,[56]
10262,[56]
10263,[56]
10264,[56]
10265,[56]
